VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         331,      -9.769544564,      -6.649768818,      -8.101772753,      -4.321229046
          0,           0,         332,      -9.791257156,      -6.669907344,      -8.122561657,      -4.341557077
          0,           0,         333,       -9.81304324,      -6.690009648,      -8.143352522,      -4.361859358
          0,           0,         334,      -9.834903458,      -6.710075171,      -8.164141571,      -4.382134839
          0,           0,         335,      -9.856837603,      -6.730103504,      -8.184929539,      -4.402383423
          0,           0,         336,      -9.878846246,      -6.750094187,      -8.205716031,      -4.422604218
          0,           0,         337,      -9.900929424,      -6.770046865,      -8.226499528,      -4.442797035
          0,           0,         338,      -9.923087221,      -6.789961198,      -8.247278689,      -4.462961203
          0,           0,         339,      -9.945319883,      -6.809836885,      -8.268053706,      -4.483096506
          0,           0,         340,      -9.967628035,      -6.829673627,      -8.288823765,      -4.503202404
          0,           0,         341,      -9.990011635,      -6.849471235,      -8.309586885,      -4.523278621
          0,           0,         342,      -10.01247063,      -6.869229523,        -8.3303438,      -4.543324683
