Density,Momentumx,MomentumY,Energy
1.3306,256.88,8.0708,309060
1.3323,256.15,8.4526,309400
1.334,255.4,8.8572,309730
1.3357,254.64,9.2861,310070
1.3375,253.86,9.7411,310420
1.3392,253.06,10.224,310760
1.341,252.25,10.737,311110
1.3428,251.42,11.281,311470
1.3446,250.58,11.86,311820
1.3464,249.72,12.474,312170
1.3482,248.85,13.128,312530
1.35,247.97,13.821,312880
1.3518,247.08,14.559,313240
1.3535,246.19,15.341,313590
1.3553,245.29,16.172,313930
1.357,244.39,17.053,314280
1.3587,243.49,17.985,314610
1.3604,242.6,18.972,314930
1.362,241.72,20.013,315250
1.3635,240.85,21.11,315550
1.365,240.01,22.263,315840
1.3663,239.19,23.47,316110
1.3676,238.4,24.731,316360
1.3688,237.66,26.042,316590
1.3698,236.95,27.4,316800
1.3707,236.3,28.799,316980
1.3715,235.71,30.234,317130
1.3722,235.18,31.696,317260
1.3727,234.71,33.18,317360
1.373,234.32,34.674,317420
1.3732,233.99,36.169,317460
1.3732,233.73,37.658,317470
1.3731,233.55,39.135,317450
1.3729,233.43,40.58,317400
1.3725,233.37,41.977,317330
1.3721,233.38,43.329,317240
1.3714,233.45,44.654,317120
1.3707,233.6,46.018,316970
1.3697,233.81,47.489,316780
1.3685,234.12,49.063,316540
1.3671,234.52,50.707,316260
1.3654,235.03,52.4,315930
1.3635,235.65,54.134,315550
1.3612,236.39,55.892,315110
1.3587,237.24,57.654,314610
1.3559,238.22,59.404,314060
1.3529,239.3,61.126,313460
1.3495,240.5,62.804,312800
1.346,241.79,64.426,312090
1.3421,243.18,65.982,311340
1.3381,244.65,67.461,310540
1.3338,246.2,68.859,309690
1.3294,247.81,70.17,308810
1.3248,249.47,71.39,307900
1.32,251.18,72.518,306950
1.315,252.93,73.553,305970
1.31,254.71,74.494,304960
1.3048,256.52,75.343,303920
1.2994,258.35,76.101,302860
1.294,260.19,76.768,301780
1.2884,262.04,77.347,300670
1.2828,263.9,77.839,299540
1.2771,265.75,78.246,298400
1.2712,267.61,78.569,297230
1.2653,269.45,78.811,296050
1.2593,271.29,78.973,294840
1.2532,273.12,79.057,293620
1.2471,274.93,79.064,292380
1.2408,276.73,78.997,291130
1.2345,278.51,78.855,289850
1.2281,280.27,78.642,288570
1.2217,282.01,78.357,287260
1.2152,283.72,78.003,285940
1.2086,285.41,77.58,284610
1.2019,287.07,77.09,283250
1.1952,288.7,76.534,281890
1.1884,290.31,75.913,280510
1.1815,291.87,75.228,279110
1.1746,293.41,74.48,277700
1.1676,294.91,73.67,276270
1.1605,296.37,72.8,274830
1.1534,297.8,71.87,273370
1.1462,299.18,70.883,271900
1.139,300.53,69.837,270420
1.1317,301.83,68.736,268920
1.1244,303.09,67.58,267410
1.117,304.3,66.37,265890
1.1095,305.47,65.108,264350
1.102,306.59,63.795,262800
1.0945,307.66,62.433,261240
1.0869,308.68,61.022,259670
1.0792,309.65,59.565,258080
1.0716,310.56,58.063,256480
1.0638,311.43,56.517,254880
1.0561,312.24,54.929,253260
1.0483,312.99,53.301,251630
1.0404,313.69,51.634,249990
1.0326,314.33,49.93,248350
1.0247,314.91,48.192,246690
1.0168,315.44,46.42,245030
1.0088,315.9,44.618,243350
1.0009,316.31,42.786,241680
0.9929,316.66,40.927,239990
0.98491,316.94,39.043,238300
0.9769,317.17,37.135,236610
0.96889,317.34,35.207,234910
0.96088,317.44,33.26,233200
0.95286,317.49,31.296,231500
0.94484,317.47,29.318,229790
0.93684,317.4,27.327,228080
0.92883,317.27,25.326,226370
0.92085,317.07,23.317,224650
0.91287,316.82,21.302,222940
0.90492,316.51,19.283,221230
0.89699,316.15,17.263,219530
0.88909,315.73,15.243,217820
0.88121,315.25,13.226,216120
0.87337,314.72,11.214,214420
0.86557,314.14,9.2072,212730
0.85781,313.51,7.2108,211050
0.85011,312.82,5.2263,209370
0.84244,312.09,3.252,207700
0.83478,311.31,1.2844,206030
0.82713,310.47,-0.67727,204360
0.8195,309.59,-2.6342,202680
0.81189,308.66,-4.582,201020
0.80432,307.68,-6.5186,199350
0.79677,306.66,-8.4425,197690
0.78925,305.59,-10.354,196030
0.78176,304.47,-12.251,194380
0.77429,303.31,-14.133,192730
0.76687,302.11,-15.996,191080
0.75949,300.87,-17.841,189440
0.75214,299.6,-19.665,187810
0.74485,298.28,-21.467,186190
0.73761,296.93,-23.246,184570
0.73042,295.55,-25,182960
0.72329,294.13,-26.728,181370
0.71622,292.69,-28.43,179780
0.70921,291.21,-30.104,178210
0.70228,289.72,-31.749,176650
0.6954,288.19,-33.364,175100
0.68862,286.65,-34.949,173570
0.68189,285.08,-36.501,172050
0.67527,283.52,-38.023,170560
0.66866,281.89,-39.511,169050
0.66228,280.34,-40.969,167610
0.65576,278.61,-42.385,166120
0.64969,277.15,-43.786,164750
0.64285,275.19,-45.116,163170
0.63774,274.11,-46.535,162040
0.63129,271.61,-47.595,160470
0.62682,271.66,-49.265,159620
0.60944,265.65,-49.121,155410
0.6187,271.06,-53.305,158030
0.69413,266.22,-56.504,172770
0.9928,270.8,-53.756,236270
1.1678,259.33,-62.814,273720
1.1455,261.2,-61.686,268930
1.1358,261.89,-61.729,266860
1.141,261.02,-62.317,267960
1.1451,260.09,-62.853,268810
1.1475,259.24,-63.39,269280
1.1504,258.25,-63.935,269860
1.154,257.13,-64.463,270580
1.1578,255.91,-64.964,271350
1.1617,254.62,-65.428,272140
1.1659,253.25,-65.85,272970
1.1701,251.83,-66.225,273820
1.1745,250.34,-66.55,274700
1.1789,248.81,-66.824,275590
1.1834,247.23,-67.043,276490
1.188,245.62,-67.207,277400
1.1926,243.97,-67.313,278310
1.1971,242.28,-67.361,279220
1.2017,240.58,-67.348,280130
1.2063,238.85,-67.275,281040
1.2108,237.1,-67.14,281940
1.2153,235.34,-66.942,282830
1.2197,233.56,-66.679,283720
1.2242,231.78,-66.351,284590
1.2285,230,-65.957,285450
1.2328,228.22,-65.495,286300
1.237,226.44,-64.965,287140
1.2412,224.67,-64.366,287960
1.2453,222.92,-63.697,288760
1.2492,221.18,-62.957,289550
1.2531,219.47,-62.145,290310
1.2569,217.8,-61.262,291050
1.2606,216.16,-60.309,291770
1.2641,214.56,-59.285,292470
1.2675,213.02,-58.193,293140
1.2707,211.53,-57.035,293780
1.2738,210.11,-55.815,294380
1.2768,208.77,-54.538,294960
1.2795,207.51,-53.211,295500
1.2821,206.33,-51.841,296000
1.2845,205.26,-50.437,296470
1.2867,204.28,-49.011,296890
1.2886,203.41,-47.574,297280
1.2904,202.64,-46.138,297620
1.292,201.98,-44.716,297930
1.2933,201.42,-43.325,298200
1.2945,200.96,-41.973,298420
1.2955,200.59,-40.665,298620
1.2963,200.3,-39.419,298780
1.297,200.09,-38.27,298910
1.2975,199.93,-37.201,299010
1.298,199.84,-36.158,299100
1.2983,199.82,-35.099,299160
1.2986,199.84,-34.006,299210
1.2988,199.91,-32.876,299250
1.2989,200.04,-31.724,299270
1.2989,200.22,-30.561,299270
1.2988,200.46,-29.39,299260
1.2986,200.76,-28.218,299220
1.2983,201.11,-27.053,299160
1.2979,201.52,-25.9,299080
1.2974,201.99,-24.765,298990
1.2968,202.5,-23.655,298870
1.2961,203.06,-22.574,298740
1.2953,203.66,-21.525,298590
1.2945,204.3,-20.513,298420
1.2936,204.97,-19.539,298240
1.2926,205.67,-18.605,298050
1.2915,206.39,-17.713,297850
1.2905,207.13,-16.863,297630
1.2893,207.89,-16.053,297410
1.2881,208.65,-15.285,297180
1.2869,209.43,-14.557,296940
1.2857,210.21,-13.868,296700
1.2844,210.99,-13.215,296460
1.2832,211.76,-12.599,296210
1.2819,212.54,-12.017,295960
1.2806,213.31,-11.467,295700
1.2793,214.08,-10.947,295450
1.278,214.84,-10.457,295190
1.2767,215.59,-9.9939,294940
1.2754,216.32,-9.5565,294690
1.2741,217.05,-9.1433,294430
1.2728,217.77,-8.7528,294180
1.2715,218.48,-8.3835,293930
1.2703,219.17,-8.0341,293680
1.269,219.86,-7.7034,293440
1.2678,220.53,-7.3901,293190
1.2666,221.19,-7.0933,292950
1.2653,221.83,-6.8118,292710
1.2641,222.47,-6.5448,292480
1.2629,223.09,-6.2912,292240
1.2618,223.7,-6.0503,292010
1.2606,224.29,-5.8213,291780
1.2595,224.88,-5.6035,291560
1.2583,225.45,-5.3961,291340
1.2572,226.01,-5.1987,291120
1.2561,226.56,-5.0104,290900
1.2551,227.1,-4.831,290690
1.254,227.62,-4.6597,290480
1.2529,228.14,-4.4962,290280
1.2519,228.64,-4.34,290070
1.2509,229.13,-4.1907,289870
1.2499,229.62,-4.0478,289670
1.2489,230.09,-3.9112,289480
1.2479,230.55,-3.7803,289290
1.247,231,-3.655,289100
1.246,231.45,-3.5348,288920
1.2451,231.88,-3.4196,288730
1.2442,232.3,-3.3091,288560
1.2433,232.72,-3.203,288380
1.2424,233.12,-3.1011,288210
1.2416,233.52,-3.0031,288030
1.2407,233.91,-2.909,287870
1.2399,234.29,-2.8185,287700
1.2391,234.66,-2.7314,287540
1.2383,235.03,-2.6476,287380
1.2375,235.38,-2.5669,287220
1.2367,235.73,-2.4892,287070
1.2359,236.07,-2.4142,286920
1.2352,236.41,-2.342,286770
1.2344,236.73,-2.2723,286620
1.2337,237.05,-2.2051,286480
1.233,237.37,-2.1403,286340
1.2323,237.67,-2.0776,286200
1.2316,237.97,-2.0171,286060
1.2309,238.27,-1.9587,285930
1.2302,238.55,-1.9022,285800
1.2296,238.84,-1.8476,285670
1.2289,239.11,-1.7948,285540
1.2283,239.38,-1.7436,285410
1.2277,239.65,-1.6942,285290
1.2271,239.9,-1.6464,285170
1.2265,240.16,-1.5999,285050
1.2259,240.41,-1.5548,284930
1.2253,240.65,-1.5119,284820
1.2247,240.88,-1.4701,284710
1.2242,241.13,-1.4269,284590
1.2235,241.39,-1.3811,284470
1.2229,241.67,-1.3336,284330
1.2222,241.95,-1.285,284200
1.2214,242.25,-1.2357,284050
1.2207,242.55,-1.1859,283910
1.22,242.86,-1.1359,283760
1.2192,243.16,-1.0861,283610
1.2184,243.48,-1.0367,283460
1.2177,243.79,-0.98796,283300
1.2169,244.1,-0.94017,283150
1.2161,244.4,-0.89349,283000
1.2154,244.7,-0.84807,282850
1.2146,245,-0.80406,282700
1.2139,245.29,-0.76156,282550
1.2132,245.57,-0.72067,282410
1.2125,245.84,-0.68145,282270
1.2118,246.11,-0.64395,282140
1.2111,246.37,-0.60818,282010
1.2105,246.61,-0.57416,281880
1.2099,246.85,-0.54188,281760
1.2093,247.08,-0.51132,281640
1.2087,247.29,-0.48245,281530
1.2082,247.5,-0.45523,281420
1.2076,247.69,-0.42962,281320
1.2072,247.88,-0.40556,281220
1.2067,248.06,-0.383,281130
1.2062,248.22,-0.36188,281040
1.2058,248.38,-0.34213,280950
1.2054,248.53,-0.3237,280880
1.2051,248.67,-0.3065,280800
1.2047,248.81,-0.29049,280730
1.2044,248.93,-0.2756,280660
1.204,249.05,-0.26176,280600
1.2037,249.16,-0.24891,280540
1.2035,249.26,-0.23699,280490
1.2032,249.36,-0.22594,280430
1.203,249.46,-0.21572,280380
1.2027,249.54,-0.20626,280340
1.2025,249.62,-0.19751,280290
1.2023,249.7,-0.18943,280250
1.2021,249.77,-0.18197,280210
1.2019,249.84,-0.17509,280180
1.2017,249.9,-0.16874,280140
1.2016,249.97,-0.16289,280110
1.2014,250.02,-0.1575,280080
1.2013,250.08,-0.15254,280050
1.2011,250.13,-0.14798,280020
1.201,250.18,-0.14378,280000
1.2009,250.22,-0.13992,279970
1.2008,250.26,-0.13637,279950
1.2007,250.31,-0.13311,279930
1.2006,250.34,-0.13012,279910
1.2005,250.38,-0.12737,279890
1.2004,250.42,-0.12485,279870
1.2003,250.45,-0.12253,279850
1.2002,250.48,-0.12041,279830
1.2001,250.51,-0.11846,279820
1.2,250.54,-0.11668,279800
1.2,250.57,-0.11504,279790
1.1999,250.6,-0.11354,279770
1.1998,250.62,-0.11217,279760
1.1997,250.65,-0.11091,279750
1.1997,250.67,-0.10977,279730
1.1996,250.7,-0.10871,279720
1.1996,250.72,-0.10775,279710
1.1995,250.74,-0.10688,279700
1.1994,250.76,-0.10608,279690
1.1994,250.78,-0.10535,279680
1.1993,250.8,-0.1047,279670
1.1993,250.82,-0.1041,279650
1.1992,250.84,-0.10357,279640
1.1992,250.86,-0.10308,279630
1.1991,250.88,-0.10266,279620
1.1991,250.9,-0.10226,279610
1.199,250.92,-0.10197,279610
1.199,250.94,-0.10163,279600
1.1989,250.95,-0.1015,279590
1.1989,250.97,-0.10121,279580
1.1988,250.99,-0.10132,279570
1.1988,251.01,-0.10121,279560
1.1987,251.03,-0.10167,279550
1.1987,251.05,-0.10242,279540
1.25,285.27,1.0968E-06,292960
1.25,285.27,0.0016417,292960
1.25,285.27,0.0032728,292960
1.25,285.27,0.004897,292960
1.25,285.27,0.006519,292960
1.25,285.27,0.0081425,292960
1.25,285.26,0.0097713,292960
1.25,285.26,0.011409,292970
1.25,285.26,0.013061,292970
1.25,285.26,0.01473,292970
1.25,285.26,0.016421,292970
1.25,285.25,0.018139,292970
1.25,285.25,0.019888,292980
1.25,285.25,0.021673,292980
1.2501,285.24,0.023499,292980
1.2501,285.24,0.025371,292980
1.2501,285.23,0.027296,292990
1.2501,285.23,0.029277,292990
1.2501,285.22,0.031323,293000
1.2501,285.21,0.033439,293000
1.2502,285.21,0.035631,293010
1.2502,285.2,0.037908,293010
1.2502,285.19,0.040277,293020
1.2503,285.18,0.042745,293020
1.2503,285.17,0.045322,293030
1.2503,285.16,0.048017,293040
1.2504,285.15,0.05084,293050
1.2504,285.14,0.053801,293060
1.2505,285.12,0.056913,293070
1.2505,285.11,0.060187,293080
1.2506,285.09,0.063636,293090
1.2507,285.07,0.067276,293100
1.2507,285.05,0.071121,293120
1.2508,285.03,0.075189,293130
1.2509,285.01,0.079498,293150
1.251,284.98,0.084067,293170
1.2511,284.95,0.088917,293190
1.2512,284.92,0.094072,293210
1.2513,284.89,0.099556,293230
1.2514,284.85,0.1054,293250
1.2515,284.82,0.11162,293280
1.2517,284.77,0.11826,293310
1.2519,284.73,0.12535,293340
1.252,284.68,0.13293,293380
1.2522,284.63,0.14102,293410
1.2524,284.57,0.14969,293450
1.2526,284.51,0.15896,293500
1.2528,284.44,0.16888,293540
1.2531,284.37,0.17951,293590
1.2534,284.3,0.19089,293650
1.2536,284.22,0.20308,293700
1.2539,284.13,0.21613,293760
1.2543,284.03,0.23011,293830
1.2546,283.93,0.24507,293900
1.255,283.82,0.26109,293970
1.2554,283.71,0.27821,294050
1.2558,283.59,0.2965,294140
1.2563,283.46,0.31604,294230
1.2567,283.32,0.33688,294320
1.2572,283.17,0.35909,294420
1.2578,283.02,0.38271,294530
1.2583,282.85,0.40782,294640
1.2589,282.68,0.43446,294750
1.2595,282.5,0.46267,294880
1.2601,282.31,0.49248,295000
1.2608,282.12,0.52393,295140
1.2615,281.91,0.55701,295270
1.2622,281.7,0.59174,295420
1.2629,281.48,0.62808,295560
1.2637,281.25,0.66601,295710
1.2644,281.02,0.70545,295860
1.2652,280.78,0.74633,296020
1.266,280.53,0.78854,296180
1.2668,280.29,0.83194,296340
1.2676,280.04,0.87637,296500
1.2684,279.79,0.92164,296660
1.2692,279.54,0.96752,296820
1.27,279.29,1.0138,296980
1.2708,279.04,1.0601,297140
1.2715,278.8,1.1061,297290
1.2723,278.56,1.1517,297440
1.273,278.34,1.1966,297590
1.2737,278.12,1.2398,297720
1.2743,277.91,1.2806,297850
1.275,277.71,1.3208,297980
1.2756,277.51,1.3624,298100
1.2762,277.3,1.4058,298230
1.2769,277.09,1.4506,298360
1.2776,276.87,1.497,298500
1.2782,276.64,1.545,298630
1.2789,276.41,1.5949,298770
1.2797,276.17,1.6466,298920
1.2804,275.93,1.7001,299060
1.2811,275.68,1.7557,299210
1.2819,275.43,1.8134,299370
1.2827,275.17,1.8733,299520
1.2835,274.9,1.9356,299680
1.2843,274.63,2.0002,299840
1.2851,274.35,2.0674,300010
1.286,274.06,2.1372,300170
1.2868,273.77,2.2099,300350
1.2877,273.47,2.2854,300520
1.2886,273.16,2.3641,300700
1.2895,272.84,2.446,300880
1.2904,272.51,2.5313,301070
1.2914,272.18,2.6201,301260
1.2924,271.84,2.7128,301450
1.2934,271.49,2.8094,301650
1.2944,271.13,2.9102,301850
1.2954,270.76,3.0154,302060
1.2965,270.38,3.1252,302270
1.2975,269.99,3.24,302480
1.2986,269.59,3.3599,302700
1.2997,269.18,3.4853,302930
1.3009,268.77,3.6164,303150
1.302,268.34,3.7536,303380
1.3032,267.9,3.8973,303620
1.3044,267.44,4.0478,303860
1.3057,266.98,4.2055,304100
1.3069,266.5,4.3708,304350
1.3082,266.02,4.5443,304610
1.3095,265.52,4.7263,304870
1.3108,265,4.9175,305130
1.3122,264.48,5.1184,305400
1.3135,263.94,5.3296,305670
1.3149,263.39,5.5516,305950
1.3164,262.82,5.7854,306230
1.3178,262.24,6.0315,306520
1.3193,261.64,6.2907,306810
1.3208,261.03,6.564,307100
1.3223,260.41,6.8522,307400
1.3238,259.77,7.1564,307710
1.3254,259.11,7.4775,308020
1.327,258.44,7.8168,308330
1.3286,257.76,8.1754,308650
1.3302,257.06,8.5546,308970
1.3318,256.34,8.9558,309300
1.3335,255.61,9.3804,309630
1.3352,254.86,9.8301,309960
1.3369,254.1,10.307,310300
1.3386,253.32,10.811,310640
1.3403,252.53,11.346,310980
1.342,251.73,11.914,311320
1.3438,250.91,12.515,311660
1.3455,250.08,13.153,312000
1.3472,249.25,13.829,312350
1.349,248.4,14.546,312690
1.3507,247.55,15.305,313020
1.3524,246.7,16.109,313360
1.354,245.84,16.959,313690
1.3557,244.99,17.857,314010
1.3573,244.14,18.805,314320
1.3588,243.31,19.804,314630
1.3603,242.48,20.854,314920
1.3617,241.68,21.955,315200
1.363,240.9,23.107,315460
1.3643,240.15,24.308,315710
1.3654,239.43,25.556,315940
1.3665,238.75,26.848,316140
1.3674,238.12,28.179,316320
1.3682,237.54,29.544,316480
1.3689,237.02,30.938,316610
1.3694,236.55,32.353,316720
1.3698,236.14,33.782,316790
1.3701,235.8,35.217,316840
1.3702,235.53,36.647,316860
1.3701,235.31,38.069,316860
1.37,235.16,39.476,316830
1.3697,235.08,40.851,316770
1.3693,235.04,42.182,316700
1.3688,235.06,43.471,316600
1.3682,235.15,44.734,316480
1.3675,235.29,46.032,316330
1.3665,235.5,47.429,316150
1.3654,235.79,48.924,315930
1.364,236.17,50.485,315660
1.3624,236.65,52.097,315340
1.3606,237.23,53.751,314970
1.3584,237.92,55.433,314560
1.356,238.72,57.125,314080
1.3534,239.63,58.811,313560
1.3505,240.65,60.477,312980
1.3473,241.77,62.108,312350
1.3438,243,63.691,311670
1.3401,244.31,65.216,310940
1.3362,245.71,66.674,310170
1.3321,247.18,68.056,309360
1.3278,248.72,69.358,308500
1.3233,250.32,70.575,307610
1.3187,251.97,71.705,306680
1.3138,253.66,72.746,305730
1.3089,255.38,73.697,304740
1.3038,257.14,74.559,303720
1.2985,258.91,75.331,302680
1.2932,260.71,76.014,301620
1.2877,262.52,76.611,300530
1.2822,264.33,77.121,299420
1.2765,266.15,77.547,298280
1.2707,267.97,77.89,297130
1.2649,269.78,78.152,295960
1.2589,271.59,78.334,294770
1.2529,273.39,78.439,293560
1.2468,275.18,78.466,292330
1.2406,276.96,78.418,291080
1.2344,278.72,78.296,289820
1.228,280.46,78.102,288540
1.2216,282.17,77.837,287250
1.2151,283.87,77.501,285930
1.2086,285.54,77.097,284610
1.2019,287.19,76.626,283260
1.1952,288.81,76.087,281900
1.1885,290.39,75.484,280530
1.1816,291.95,74.816,279140
1.1747,293.48,74.085,277730
1.1678,294.97,73.292,276310
1.1608,296.42,72.439,274880
1.1537,297.84,71.525,273430
1.1465,299.22,70.553,271970
1.1393,300.55,69.523,270490
1.1321,301.85,68.438,269000
1.1248,303.1,67.296,267490
1.1174,304.31,66.102,265970
1.11,305.47,64.854,264440
1.1025,306.59,63.556,262900
1.095,307.65,62.207,261340
1.0874,308.67,60.811,259770
1.0798,309.64,59.367,258190
1.0721,310.55,57.878,256600
1.0644,311.42,56.346,255000
1.0567,312.23,54.771,253380
1.0489,312.98,53.155,251760
1.0411,313.68,51.501,250130
1.0333,314.32,49.81,248480
1.0254,314.9,48.084,246830
1.0175,315.43,46.325,245180
1.0096,315.9,44.534,243510
1.0016,316.31,42.714,241840
0.99367,316.66,40.866,240160
0.9857,316.95,38.993,238470
0.97772,317.18,37.097,236780
0.96973,317.35,35.18,235080
0.96173,317.46,33.243,233390
0.95373,317.51,31.29,231680
0.94574,317.5,29.322,229980
0.93775,317.43,27.341,228270
0.92977,317.3,25.35,226570
0.9218,317.11,23.35,224860
0.91384,316.87,21.345,223150
0.90591,316.57,19.335,221450
0.898,316.21,17.324,219740
0.89012,315.79,15.313,218040
0.88226,315.33,13.304,216350
0.87444,314.8,11.301,214650
0.86665,314.23,9.3024,212960
0.85892,313.6,7.3139,211290
0.85123,312.93,5.3371,209610
0.84358,312.2,3.3704,207950
0.83594,311.43,1.4104,206280
0.82831,310.61,-0.54405,204610
0.82069,309.73,-2.494,202950
0.8131,308.81,-4.4355,201280
0.80554,307.84,-6.3658,199620
0.79802,306.82,-8.2835,197960
0.79051,305.76,-10.189,196310
0.78303,304.66,-12.08,194660
0.77559,303.51,-13.956,193010
0.76818,302.32,-15.814,191370
0.76082,301.09,-17.654,189740
0.75349,299.82,-19.472,188110
0.74621,298.52,-21.27,186490
0.73899,297.18,-23.044,184880
0.73182,295.81,-24.794,183280
0.7247,294.4,-26.518,181690
0.71765,292.97,-28.215,180110
0.71066,291.51,-29.885,178540
0.70374,290.02,-31.527,176980
0.69689,288.51,-33.138,175440
0.69012,286.98,-34.72,173910
0.6834,285.42,-36.27,172390
0.67681,283.87,-37.789,170900
0.67021,282.25,-39.275,169410
0.66385,280.71,-40.729,167970
0.65734,279.01,-42.145,166480
0.65129,277.55,-43.541,165110
0.64449,275.61,-44.875,163540
0.63933,274.52,-46.28,162400
0.63291,272.05,-47.369,160840
0.62856,272.12,-48.945,160020
0.61139,266.14,-49.03,155860
0.61986,271.59,-52.858,158310
0.68765,266.2,-56.034,171430
0.98324,271.5,-53.679,234260
1.1679,259.75,-62.759,273760
1.1458,261.55,-61.64,269040
1.1363,262.24,-61.72,267000
1.1414,261.4,-62.245,268070
1.1456,260.48,-62.738,268920
1.148,259.64,-63.249,269400
1.1509,258.67,-63.765,269980
1.1544,257.56,-64.266,270700
1.1582,256.36,-64.743,271460
1.1621,255.09,-65.184,272250
1.1662,253.74,-65.583,273070
1.1705,252.34,-65.937,273920
1.1748,250.87,-66.243,274790
1.1792,249.36,-66.496,275680
1.1837,247.81,-66.697,276570
1.1882,246.22,-66.841,277470
1.1927,244.59,-66.929,278380
1.1973,242.93,-66.958,279280
1.2018,241.25,-66.927,280190
1.2063,239.55,-66.836,281080
1.2108,237.83,-66.683,281980
1.2153,236.1,-66.467,282860
1.2197,234.36,-66.187,283740
1.2241,232.62,-65.842,284600
1.2284,230.87,-65.431,285460
1.2326,229.12,-64.953,286290
1.2368,227.39,-64.409,287120
1.2409,225.66,-63.795,287930
1.2449,223.95,-63.113,288720
1.2488,222.27,-62.362,289490
1.2526,220.61,-61.542,290240
1.2563,218.98,-60.653,290960
1.2598,217.39,-59.696,291670
1.2633,215.86,-58.673,292350
1.2666,214.37,-57.586,293000
1.2698,212.95,-56.438,293620
1.2728,211.59,-55.234,294210
1.2756,210.31,-53.979,294760
1.2783,209.11,-52.679,295280
1.2807,207.99,-51.343,295770
1.283,206.97,-49.981,296210
1.2851,206.05,-48.601,296620
1.287,205.23,-47.217,296990
1.2887,204.5,-45.838,297320
1.2902,203.88,-44.478,297610
1.2915,203.35,-43.15,297870
1.2926,202.91,-41.862,298090
1.2936,202.55,-40.617,298270
1.2944,202.27,-39.434,298430
1.295,202.06,-38.34,298560
1.2956,201.91,-37.321,298660
1.296,201.82,-36.325,298740
1.2964,201.78,-35.315,298810
1.2966,201.78,-34.272,298870
1.2968,201.83,-33.196,298910
1.297,201.93,-32.098,298940
1.297,202.07,-30.986,298950
1.297,202.28,-29.866,298940
1.2969,202.53,-28.741,298910
1.2966,202.84,-27.619,298870
1.2963,203.21,-26.504,298810
1.2959,203.62,-25.404,298720
1.2954,204.08,-24.322,298620
1.2948,204.58,-23.264,298510
1.2941,205.13,-22.234,298370
1.2933,205.72,-21.235,298230
1.2925,206.33,-20.269,298060
1.2916,206.98,-19.339,297890
1.2906,207.65,-18.446,297700
1.2896,208.35,-17.592,297500
1.2885,209.06,-16.776,297290
1.2874,209.78,-15.998,297080
1.2863,210.52,-15.257,296850
1.2851,211.26,-14.554,296620
1.2839,212.01,-13.887,296390
1.2827,212.75,-13.254,296150
1.2815,213.5,-12.654,295910
1.2802,214.25,-12.087,295670
1.279,214.99,-11.549,295420
1.2777,215.72,-11.041,295180
1.2765,216.45,-10.56,294930
1.2752,217.17,-10.104,294690
1.274,217.88,-9.673,294440
1.2727,218.59,-9.2649,294190
1.2715,219.28,-8.8784,293950
1.2702,219.96,-8.5123,293710
1.269,220.63,-8.1652,293470
1.2678,221.29,-7.8362,293230
1.2666,221.94,-7.524,292990
1.2654,222.58,-7.2277,292760
1.2642,223.2,-6.9463,292520
1.263,223.82,-6.679,292290
1.2619,224.42,-6.4248,292070
1.2607,225.01,-6.1829,291840
1.2596,225.59,-5.9527,291620
1.2585,226.15,-5.7335,291400
1.2574,226.71,-5.5246,291190
1.2563,227.25,-5.3254,290970
1.2552,227.79,-5.1354,290760
1.2542,228.31,-4.954,290560
1.2531,228.82,-4.7807,290350
1.2521,229.32,-4.6151,290150
1.2511,229.81,-4.4567,289950
1.2501,230.29,-4.3053,289760
1.2491,230.76,-4.1603,289560
1.2482,231.22,-4.0214,289380
1.2472,231.68,-3.8883,289190
1.2463,232.12,-3.7608,289010
1.2454,232.55,-3.6384,288820
1.2445,232.97,-3.521,288650
1.2436,233.38,-3.4083,288470
1.2427,233.79,-3.3,288300
1.2418,234.19,-3.1959,288130
1.241,234.57,-3.0959,287960
1.2402,234.95,-2.9997,287800
1.2394,235.33,-2.9071,287640
1.2385,235.69,-2.818,287480
1.2378,236.05,-2.7322,287320
1.237,236.39,-2.6495,287170
1.2362,236.73,-2.5698,287020
1.2355,237.07,-2.493,286870
1.2347,237.4,-2.4189,286730
1.234,237.72,-2.3474,286580
1.2333,238.03,-2.2784,286440
1.2326,238.33,-2.2118,286300
1.2319,238.63,-2.1474,286170
1.2312,238.93,-2.0852,286040
1.2306,239.22,-2.0251,285900
1.2299,239.5,-1.967,285780
1.2293,239.77,-1.9108,285650
1.2286,240.04,-1.8564,285520
1.228,240.31,-1.8038,285400
1.2274,240.57,-1.7529,285280
1.2268,240.82,-1.7034,285160
1.2262,241.07,-1.6554,285050
1.2257,241.31,-1.6097,284930
1.2251,241.55,-1.5652,284820
1.2245,241.79,-1.5192,284710
1.2239,242.05,-1.4704,284580
1.2232,242.33,-1.4199,284450
1.2225,242.62,-1.3682,284310
1.2218,242.91,-1.3157,284170
1.2211,243.22,-1.2627,284030
1.2203,243.52,-1.2094,283880
1.2196,243.83,-1.1564,283730
1.2188,244.14,-1.1038,283580
1.218,244.45,-1.0519,283420
1.2173,244.76,-1.0011,283270
1.2165,245.07,-0.95134,283120
1.2157,245.37,-0.90298,282970
1.215,245.67,-0.85612,282820
1.2143,245.96,-0.81087,282680
1.2135,246.24,-0.76734,282540
1.2128,246.52,-0.72557,282400
1.2122,246.78,-0.68564,282260
1.2115,247.04,-0.64755,282130
1.2109,247.29,-0.61132,282010
1.2103,247.52,-0.57695,281880
1.2097,247.75,-0.54441,281770
1.2091,247.97,-0.51366,281650
