VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         327,      -8.239971872,      -5.164070729,      -6.833067128,      -2.837251552
          0,           0,         328,       -8.24841954,      -5.176751084,      -6.844444423,      -2.849586304
          0,           0,         329,      -8.256896489,      -5.189460317,      -6.855849055,       -2.86194808
          0,           0,         330,      -8.265402632,       -5.20219848,      -6.867281033,      -2.874336902
          0,           0,         331,      -8.273937885,      -5.214965625,      -6.878740308,      -2.886752788
          0,           0,         332,      -8.282502158,      -5.227761806,       -6.89022685,      -2.899195756
          0,           0,         333,      -8.291095366,      -5.240587077,      -6.901740657,      -2.911665829
          0,           0,         334,      -8.299717417,      -5.253441494,      -6.913281711,      -2.924163031
          0,           0,         335,       -8.30836822,      -5.266325112,      -6.924849947,      -2.936687379
          0,           0,         336,      -8.317047686,      -5.279237988,      -6.936445381,      -2.949238897
          0,           0,         337,      -8.325755723,      -5.292180182,      -6.948067986,      -2.961817611
          0,           0,         338,      -8.334492233,      -5.305151751,      -6.959717717,      -2.974423539
          0,           0,         339,      -8.343257125,      -5.318152756,      -6.971394566,      -2.987056709
          0,           0,         340,      -8.352050304,      -5.331183259,      -6.983098542,      -2.999717147
          0,           0,         341,      -8.360871677,      -5.344243321,      -6.994829578,      -3.012404876
          0,           0,         342,      -8.369721147,      -5.357333006,      -7.006587696,      -3.025119925
          0,           0,         343,      -8.378598618,      -5.370452378,      -7.018372862,       -3.03786232
          0,           0,         344,      -8.387503996,      -5.383601503,      -7.030185051,      -3.050632088
          0,           0,         345,      -8.396437182,      -5.396780446,      -7.042024271,      -3.063429259
          0,           0,         346,      -8.405398082,      -5.409989275,      -7.053890477,       -3.07625386
          0,           0,         347,      -8.414386597,      -5.423228059,      -7.065783663,      -3.089105922
          0,           0,         348,      -8.423402633,      -5.436496868,      -7.077703838,      -3.101985474
          0,           0,         349,      -8.432446089,      -5.449795772,      -7.089650972,       -3.11489255
          0,           0,         350,      -8.441516873,      -5.463124844,       -7.10162502,      -3.127827179
          0,           0,         351,      -8.450614886,      -5.476484155,      -7.113626007,      -3.140789392
          0,           0,         352,      -8.459740031,      -5.489873782,      -7.125653914,      -3.153779226
          0,           0,         353,      -8.468892212,      -5.503293798,       -7.13770875,      -3.166796717
          0,           0,         354,      -8.478071334,      -5.516744281,      -7.149790469,      -3.179841893
          0,           0,         355,      -8.487277298,      -5.530225309,      -7.161899098,      -3.192914798
          0,           0,         356,      -8.496510011,       -5.54373696,      -7.174034602,      -3.206015461
          0,           0,         357,      -8.505769376,      -5.557279314,      -7.186196987,      -3.219143922
          0,           0,         358,      -8.515055297,      -5.570852453,      -7.198386222,      -3.232300217
          0,           0,         359,      -8.524367676,       -5.58445646,      -7.210602315,      -3.245484385
          0,           0,         360,      -8.533706421,      -5.598091418,      -7.222845232,      -3.258696462
          0,           0,         361,      -8.543071439,      -5.611757413,      -7.235114968,      -3.271936488
          0,           0,         362,       -8.55246263,      -5.625454531,      -7.247411568,      -3.285204512
          0,           0,         363,      -8.561879907,       -5.63918286,      -7.259734981,      -3.298500569
          0,           0,         364,      -8.571323171,      -5.652942489,       -7.27208521,      -3.311824705
          0,           0,         365,      -8.580792331,      -5.666733509,      -7.284462281,       -3.32517696
          0,           0,         366,      -8.590287293,       -5.68055601,      -7.296866157,      -3.338557383
          0,           0,         367,      -8.599807965,      -5.694410087,      -7.309296799,      -3.351966007
          0,           0,         368,      -8.609354255,      -5.708295833,      -7.321754295,      -3.365402891
          0,           0,         369,      -8.618926075,      -5.722213344,      -7.334238652,      -3.378868084
          0,           0,         370,      -8.628523332,      -5.736162718,      -7.346749834,      -3.392361632
          0,           0,         371,      -8.638145932,      -5.750144054,       -7.35928779,      -3.405883577
          0,           0,         372,      -8.647793782,       -5.76415745,      -7.371852561,      -3.419433965
          0,           0,         373,        -8.6574668,      -5.778203009,      -7.384444064,      -3.433012841
          0,           0,         374,      -8.667164889,      -5.792280833,      -7.397062399,      -3.446620267
          0,           0,         375,      -8.676887964,      -5.806391026,       -7.40970754,      -3.460256295
          0,           0,         376,      -8.686635938,      -5.820533695,      -7.422379512,      -3.473920983
          0,           0,         377,      -8.696408719,      -5.834708947,      -7.435078305,      -3.487614378
          0,           0,         378,      -8.706206227,      -5.848916889,      -7.447803871,      -3.501336533
          0,           0,         379,      -8.716028368,      -5.863157633,       -7.46055629,      -3.515087508
          0,           0,         380,      -8.725875055,       -5.87743129,      -7.473335577,      -3.528867368
          0,           0,         381,      -8.735746206,      -5.891737973,      -7.486141668,      -3.542676159
          0,           0,         382,      -8.745641728,      -5.906077798,      -7.498974623,      -3.556513946
          0,           0,         383,      -8.755561549,      -5.920450878,      -7.511834351,      -3.570380774
          0,           0,         384,       -8.76550557,      -5.934857334,      -7.524720967,      -3.584276721
          0,           0,         385,      -8.775473711,      -5.949297284,      -7.537634359,      -3.598201837
          0,           0,         386,       -8.78546589,      -5.963770848,      -7.550574642,      -3.612156191
          0,           0,         387,      -8.795482024,       -5.97827815,      -7.563541784,      -3.626139849
          0,           0,         388,       -8.80552203,      -5.992819312,      -7.576535839,      -3.640152884
          0,           0,         389,      -8.815585829,      -6.007394461,      -7.589556828,      -3.654195361
          0,           0,         390,      -8.825673334,      -6.022003723,      -7.602604704,      -3.668267344
          0,           0,         391,      -8.835784458,      -6.036647228,      -7.615679513,      -3.682368895
          0,           0,         392,      -8.845919131,      -6.051325104,      -7.628781185,      -3.696500081
          0,           0,         393,      -8.856077267,      -6.066037484,      -7.641909765,       -3.71066098
          0,           0,         394,      -8.866258786,        -6.0807845,      -7.655065293,      -3.724851655
          0,           0,         395,      -8.876463608,      -6.095566286,      -7.668247703,      -3.739072183
          0,           0,         396,      -8.886691651,      -6.110382981,      -7.681457058,      -3.753322641
          0,           0,         397,      -8.896942841,       -6.12523472,      -7.694693454,      -3.767603116
          0,           0,         398,      -8.907217098,      -6.140121644,      -7.707956857,      -3.781913681
          0,           0,         399,      -8.917514338,      -6.155043894,      -7.721247318,      -3.796254421
          0,           0,         400,      -8.927834501,      -6.170001609,      -7.734564766,      -3.810625401
          0,           0,         401,      -8.938177489,      -6.184994936,      -7.747909338,      -3.825026713
          0,           0,         402,       -8.94854324,      -6.200024017,       -7.76128086,      -3.839458421
          0,           0,         403,      -8.958931665,      -6.215089001,      -7.774679488,      -3.853920623
          0,           0,         404,      -8.969342691,      -6.230190034,       -7.78810529,      -3.868413407
          0,           0,         405,      -8.979776251,      -6.245327264,      -7.801558148,      -3.882936852
          0,           0,         406,      -8.990232266,      -6.260500844,      -7.815038124,      -3.897491043
          0,           0,         407,       -9.00071065,      -6.275710923,      -7.828545227,      -3.912076074
          0,           0,         408,      -9.011211341,      -6.290957656,      -7.842079574,      -3.926692039
          0,           0,         409,      -9.021734258,      -6.306241194,      -7.855641093,      -3.941339035
          0,           0,         410,      -9.032279336,      -6.321561694,      -7.869229773,      -3.956017142
          0,           0,         411,      -9.042846483,      -6.336919311,      -7.882845692,      -3.970726451
          0,           0,         412,      -9.053435643,        -6.3523142,      -7.896488747,      -3.985467049
          0,           0,         413,      -9.064046737,      -6.367746521,       -7.91015909,      -4.000239049
          0,           0,         414,      -9.074679696,      -6.383216432,      -7.923856804,      -4.015042578
          0,           0,         415,      -9.085334446,      -6.398724091,      -7.937581922,      -4.029877726
          0,           0,         416,      -9.096010911,      -6.414269659,      -7.951334421,      -4.044744586
          0,           0,         417,      -9.106709024,      -6.429853295,      -7.965114241,      -4.059643254
          0,           0,         418,      -9.117428706,      -6.445475159,       -7.97892138,      -4.074573814
          0,           0,         419,      -9.128169893,      -6.461135413,      -7.992756045,      -4.089536413
          0,           0,         420,      -9.138932518,      -6.476834217,      -8.006618264,      -4.104531177
          0,           0,         421,      -9.149716501,      -6.492571732,      -8.020508009,       -4.11955819
          0,           0,         422,      -9.160521771,      -6.508348118,      -8.034425212,      -4.134617562
          0,           0,         423,      -9.171348268,      -6.524163533,      -8.048369948,      -4.149709385
          0,           0,         424,      -9.182195909,      -6.540018141,      -8.062342192,      -4.164833791
          0,           0,         425,      -9.193064628,      -6.555912093,      -8.076341941,       -4.17999088
          0,           0,         426,      -9.203954376,      -6.571845552,      -8.090369291,      -4.195180797
          0,           0,         427,      -9.214865047,      -6.587818674,      -8.104424321,      -4.210403668
          0,           0,         428,      -9.225796606,      -6.603831612,      -8.118507033,        -4.2256596
          0,           0,         429,      -9.236748963,      -6.619884521,      -8.132617573,      -4.240948735
          0,           0,         430,       -9.24772206,      -6.635977548,       -8.14675592,       -4.25627119
          0,           0,         431,      -9.258715831,      -6.652110845,      -8.160922074,      -4.271627105
          0,           0,         432,      -9.269730197,       -6.66828456,      -8.175116109,      -4.287016623
          0,           0,         433,      -9.280765092,       -6.68449883,      -8.189338136,      -4.302439849
          0,           0,         434,      -9.291820451,      -6.700753797,      -8.203588032,       -4.31789688
          0,           0,         435,      -9.302896208,      -6.717049594,      -8.217865458,      -4.333387835
          0,           0,         436,      -9.313992293,      -6.733386353,      -8.232171026,      -4.348912938
          0,           0,         437,      -9.325108651,      -6.749764198,      -8.246504758,      -4.364472292
          0,           0,         438,      -9.336245196,      -6.766183258,      -8.260866841,      -4.380066121
          0,           0,         439,      -9.347401888,      -6.782643638,      -8.275257082,      -4.395694492
          0,           0,         440,      -9.358578622,      -6.799145453,      -8.289675338,      -4.411357517
          0,           0,         441,       -9.36977536,      -6.815688795,      -8.304121456,      -4.427055281
          0,           0,         442,      -9.380992015,      -6.832273769,      -8.318595892,       -4.44278804
          0,           0,         443,      -9.392228533,      -6.848900456,      -8.333098654,      -4.458555917
          0,           0,         444,      -9.403484853,      -6.865568924,      -8.347629759,      -4.474359058
          0,           0,         445,      -9.414760884,      -6.882279253,      -8.362189047,      -4.490197626
          0,           0,         446,      -9.426056596,      -6.899031483,      -8.376776645,      -4.506071738
          0,           0,         447,      -9.437371917,      -6.915825659,      -8.391392636,      -4.521981599
          0,           0,         448,      -9.448706752,      -6.932661834,      -8.406038117,      -4.537927536
          0,           0,         449,      -9.460061051,      -6.949539997,      -8.420711694,      -4.553909434
          0,           0,         450,      -9.471434767,      -6.966460157,      -8.435413602,      -4.569927484
          0,           0,         451,      -9.482827799,      -6.983422303,      -8.450144086,      -4.585981881
          0,           0,         452,        -9.4942401,      -7.000426398,      -8.464903167,      -4.602072816
          0,           0,         453,      -9.505671607,      -7.017472392,       -8.47969113,      -4.618200456
          0,           0,         454,      -9.517122257,      -7.034560218,      -8.494508264,      -4.634365059
          0,           0,         455,      -9.528591987,      -7.051689776,      -8.509354195,       -4.65056673
          0,           0,         456,      -9.540080714,      -7.068860959,      -8.524229035,      -4.666805601
          0,           0,         457,      -9.551588374,       -7.08607361,      -8.539132738,      -4.683081818
          0,           0,         458,      -9.563114922,      -7.103327561,      -8.554065026,      -4.699395476
          0,           0,         459,      -9.574660245,      -7.120622628,      -8.569026417,      -4.715746861
          0,           0,         460,      -9.586224342,       -7.13795857,      -8.584017374,       -4.73213625
          0,           0,         461,      -9.597807134,      -7.155335125,      -8.599036963,      -4.748563678
          0,           0,         462,      -9.609408529,      -7.172751996,      -8.614085945,      -4.765029325
          0,           0,         463,      -9.621028466,       -7.19020885,      -8.629164753,      -4.781533516
          0,           0,         464,      -9.632666904,      -7.207705304,      -8.644273254,      -4.798076392
          0,           0,         465,      -9.644323757,      -7.225240939,      -8.659410498,      -4.814657961
          0,           0,         466,      -9.655998939,      -7.242815297,      -8.674577968,       -4.83127855
          0,           0,         467,      -9.667692432,       -7.26042783,      -8.689773829,       -4.84793805
          0,           0,         468,      -9.679404129,       -7.27807798,      -8.704999123,      -4.864636712
          0,           0,         469,      -9.691133973,      -7.295765136,       -8.72025397,      -4.881374939
          0,           0,         470,       -9.70288193,      -7.313488591,      -8.735538451,      -4.898152786
          0,           0,         471,      -9.714647918,      -7.331247601,       -8.75085327,      -4.914970582
          0,           0,         472,      -9.726431866,      -7.349041355,      -8.766197918,      -4.931828512
          0,           0,         473,       -9.73823372,      -7.366868957,       -8.78157298,      -4.948726745
          0,           0,         474,      -9.750053385,      -7.384729429,      -8.796978515,      -4.965665318
          0,           0,         475,      -9.761890833,      -7.402621748,      -8.812413532,      -4.982644309
          0,           0,         476,      -9.773745959,      -7.420544719,      -8.827877893,      -4.999663718
          0,           0,         477,      -9.785618732,      -7.438497158,      -8.843371903,      -5.016723921
          0,           0,         478,      -9.797509082,      -7.456477757,      -8.858897579,      -5.033825446
          0,           0,         479,      -9.809416885,      -7.474485028,      -8.874453562,      -5.050968022
          0,           0,         480,       -9.82134218,      -7.492517484,      -8.890038641,      -5.068151707
          0,           0,         481,      -9.833284825,       -7.51057346,      -8.905654254,      -5.085376804
          0,           0,         482,      -9.845244805,      -7.528651222,      -8.921300895,      -5.102643745
          0,           0,         483,      -9.857221955,      -7.546748844,      -8.936979545,      -5.119952579
          0,           0,         484,      -9.869216322,      -7.564864289,      -8.952686275,      -5.137302693
          0,           0,         485,      -9.881227781,       -7.58299543,      -8.968423886,      -5.154694801
          0,           0,         486,       -9.89325629,       -7.60113993,       -8.98419324,      -5.172129117
          0,           0,         487,      -9.905301747,      -7.619295347,      -8.999992675,      -5.189605618
          0,           0,         488,      -9.917364132,      -7.637459095,      -9.015823693,      -5.207124458
          0,           0,         489,      -9.929443346,      -7.655628337,      -9.031687408,      -5.224685888
          0,           0,         490,      -9.941539396,       -7.67380018,      -9.047580196,      -5.242289651
          0,           0,         491,      -9.953652089,      -7.691971469,      -9.063504822,      -5.259935853
          0,           0,         492,      -9.965781384,      -7.710138912,      -9.079462056,      -5.277624642
          0,           0,         493,      -9.977927334,       -7.72829904,      -9.095448911,      -5.295355829
          0,           0,         494,      -9.990089719,      -7.746448122,      -9.111467327,      -5.313129495
          0,           0,         495,       -10.0022686,      -7.764582351,      -9.127515155,      -5.330945434
