VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          31,      -4.320968712,      -1.868283044,      -2.107659327,       1.174711699
          0,           0,          32,       -4.37580121,      -1.917533654,      -2.168481839,       1.118778512
          0,           0,          33,      -4.439669337,      -1.970944347,      -2.225645892,       1.053452658
          0,           0,          34,      -4.508639643,      -2.024491982,      -2.283231555,      0.9826545276
          0,           0,          35,      -4.574933503,      -2.072843456,      -2.344391136,      0.9142811415
          0,           0,          36,      -4.633433253,      -2.112780488,      -2.409279934,      0.8535302414
          0,           0,          37,      -4.684679258,      -2.146151487,      -2.475370108,      0.7997843229
          0,           0,          38,      -4.732076101,      -2.176600194,      -2.538825747,      0.7495014962
          0,           0,          39,      -4.777321543,       -2.20627448,       -2.59574596,      0.7010600785
          0,           0,          40,      -4.819663481,      -2.235492322,      -2.644218871,      0.6555624405
          0,           0,          41,      -4.858963875,       -2.26384589,      -2.686218869,      0.6133468569
          0,           0,          42,      -4.897391235,      -2.290737797,      -2.727019257,      0.5719609594
          0,           0,          43,      -4.938115964,      -2.315953005,      -2.772049271,       0.527582797
          0,           0,          44,      -4.982523473,       -2.33907101,      -2.823958523,      0.4782638023
          0,           0,          45,      -5.028908164,      -2.359956336,      -2.880274497,      0.4256478547
          0,           0,          46,      -5.074218677,      -2.378774011,      -2.933901432,      0.3732094866
          0,           0,          47,       -5.11614335,      -2.396214425,      -2.977796956,      0.3238729374
          0,           0,          48,      -5.154209509,      -2.412967138,      -3.011195034,      0.2784318589
          0,           0,          49,      -5.189967371,      -2.429264783,      -3.040295008,      0.2349474759
          0,           0,          50,      -5.224864741,       -2.44499154,      -3.072490117,      0.1915038869
          0,           0,          51,      -5.258746997,      -2.459943241,      -3.111018894,      0.1484686331
          0,           0,          52,      -5.290274497,       -2.47401453,      -3.153774402,      0.1082132487
          0,           0,          53,      -5.318638145,      -2.487305152,      -3.195243301,     0.07255164973
          0,           0,          54,      -5.344724112,      -2.500076401,      -3.230795028,     0.04046196943
          0,           0,          55,      -5.370508229,      -2.512577314,      -3.260387498,    0.008704053106
          0,           0,          56,      -5.397514525,      -2.524905176,      -3.287828646,     -0.0255789074
          0,           0,          57,      -5.425816688,      -2.537009185,      -3.316797405,    -0.06292058971
          0,           0,          58,      -5.454310896,      -2.548810882,      -3.348295488,     -0.1016594913
          0,           0,          59,      -5.480602743,      -2.560234511,      -3.380020627,      -0.137174329
          0,           0,          60,      -5.504045305,      -2.571242539,      -3.408701372,     -0.1677088421
          0,           0,          61,      -5.525120761,      -2.581923035,      -3.433039545,     -0.1937598546
          0,           0,          62,      -5.544821116,      -2.592360442,      -3.454224442,     -0.2171011172
          0,           0,          63,      -5.563984434,      -2.602584446,      -3.474581895,      -0.239330206
          0,           0,          64,      -5.582974867,      -2.612580866,      -3.495829933,     -0.2610791317
          0,           0,          65,      -5.601750434,      -2.622321962,      -3.518292539,     -0.2821128806
          0,           0,          66,      -5.620124262,      -2.631791751,      -3.541199052,     -0.3019101237
          0,           0,          67,      -5.637976176,      -2.640989066,      -3.563450557,     -0.3201592888
          0,           0,          68,      -5.655306128,      -2.649924218,      -3.584360138,     -0.3368815001
          0,           0,          69,      -5.672174263,      -2.658606719,      -3.603919459,     -0.3522776716
          0,           0,          70,      -5.688633809,      -2.667042558,      -3.622577126,     -0.3665489874
          0,           0,          71,      -5.704708897,      -2.675238821,      -3.640834903,     -0.3798272025
          0,           0,          72,      -5.720407404,      -2.683209181,      -3.658988075,      -0.392194969
          0,           0,          73,      -5.735740327,      -2.690975554,      -3.677099282,      -0.403725771
          0,           0,          74,      -5.750732453,      -2.698566418,      -3.695105321,     -0.4145066011
          0,           0,          75,      -5.765420256,      -2.706011046,      -3.712936041,     -0.4246374546
          0,           0,          76,      -5.779851679,      -2.713338059,      -3.730586125,     -0.4342354521
          0,           0,          77,       -5.79408284,      -2.720573072,      -3.748116523,     -0.4434293562
          0,           0,          78,      -5.808170722,      -2.727738852,      -3.765616543,     -0.4523446539
          0,           0,          79,      -5.822159238,      -2.734854454,      -3.783156499,     -0.4610765374
          0,           0,          80,      -5.836069821,      -2.741936635,      -3.800767773,     -0.4696728238
          0,           0,          81,      -5.849899941,       -2.74899952,      -3.818440984,     -0.4781343343
          0,           0,          82,      -5.863632772,      -2.756054528,      -3.836145203,     -0.4864357801
          0,           0,          83,      -5.877251667,       -2.76311054,      -3.853852726,     -0.4945527582
          0,           0,          84,      -5.890750773,      -2.770174121,      -3.871557209,     -0.5024793619
          0,           0,          85,        -5.9041372,      -2.777249809,      -3.889275292,     -0.5102301426
          0,           0,          86,      -5.917426342,      -2.784340511,      -3.907033213,     -0.5178311749
          0,           0,          87,      -5.930635713,      -2.791447981,      -3.924849913,     -0.5253100792
          0,           0,          88,      -5.943781503,      -2.798573309,      -3.942727053,       -0.53269162
          0,           0,          89,      -5.956878496,      -2.805717354,      -3.960652948,     -0.5399986151
          0,           0,          90,       -5.96994147,      -2.812881118,       -3.97861451,      -0.547254245
          0,           0,          91,      -5.982985378,      -2.820065937,      -3.996609018,     -0.5544819113
          0,           0,          92,      -5.996023623,      -2.827273545,      -4.014648352,     -0.5617022548
          0,           0,          93,      -6.009065669,       -2.83450604,      -4.032754352,      -0.568929654
          0,           0,          94,      -6.022116228,      -2.841765723,      -4.050949508,     -0.5761713293
          0,           0,          95,      -6.035175033,       -2.84905507,      -4.069254338,     -0.5834274344
          0,           0,          96,      -6.048239052,      -2.856376826,      -4.087673628,       -0.59069479
          0,           0,          97,      -6.061303579,       -2.86373314,      -4.106202075,     -0.5979684646
          0,           0,          98,      -6.074369154,      -2.871125964,      -4.124835118,     -0.6052495659
          0,           0,          99,      -6.087439214,      -2.878556916,      -4.143567814,     -0.6125423744
          0,           0,         100,      -6.100518661,      -2.886027232,      -4.162395464,      -0.619852505
          0,           0,         101,      -6.113613151,      -2.893537743,      -4.181312959,     -0.6271859531
          0,           0,         102,      -6.126728349,      -2.901088874,      -4.200314806,     -0.6345482566
          0,           0,         103,      -6.139869213,      -2.908680758,      -4.219395849,     -0.6419438279
          0,           0,         104,      -6.153039421,      -2.916313301,      -4.238552135,     -0.6493754959
          0,           0,         105,      -6.166241157,      -2.923986287,      -4.257781674,      -0.656844472
          0,           0,         106,      -6.179475199,      -2.931699439,      -4.277084699,     -0.6643505967
          0,           0,         107,      -6.192741288,      -2.939452458,      -4.296463215,     -0.6718928073
          0,           0,         108,      -6.206038581,      -2.947245042,      -4.315920058,     -0.6794696518
          0,           0,         109,      -6.219366132,      -2.955076905,      -4.335457897,      -0.687079764
          0,           0,         110,      -6.232723244,      -2.962947787,      -4.355078554,     -0.6947221798
          0,           0,         111,       -6.24610964,      -2.970857458,      -4.374782683,     -0.7023964559
          0,           0,         112,      -6.259525456,      -2.978805708,       -4.39456972,     -0.7101026092
          0,           0,         113,      -6.272971089,      -2.986792362,      -4.414437912,     -0.7178409483
          0,           0,         114,      -6.286446966,      -2.994817281,      -4.434384369,     -0.7256118544
          0,           0,         115,      -6.299953293,      -3.002880357,      -4.454404889,     -0.7334155866
          0,           0,         116,      -6.313489948,      -3.010981537,      -4.474493981,     -0.7412522137
          0,           0,         117,       -6.32705641,      -3.019120774,      -4.494645192,     -0.7491215639
          0,           0,         118,      -6.340651817,      -3.027298042,      -4.514851215,     -0.7570233003
          0,           0,         119,        -6.3542752,      -3.035513367,      -4.535104165,     -0.7649570987
          0,           0,         120,      -6.367925537,      -3.043766789,      -4.555395489,     -0.7729227053
          0,           0,         121,      -6.381601893,      -3.052058362,      -4.575715749,     -0.7809200295
          0,           0,         122,      -6.395303608,      -3.060388176,      -4.596054999,     -0.7889492616
          0,           0,         123,      -6.409030233,      -3.068756268,      -4.616403393,     -0.7970107397
          0,           0,         124,      -6.422781747,      -3.077162705,      -4.636751012,     -0.8051051421
          0,           0,         125,       -6.43655843,      -3.085607557,      -4.657087958,      -0.813233367
          0,           0,         126,      -6.450360702,      -3.094090901,      -4.677404504,     -0.8213964173
          0,           0,         127,      -6.464188947,      -3.102612811,      -4.697691183,     -0.8295952935
          0,           0,         128,      -6.478043351,      -3.111173359,      -4.717938589,     -0.8378309047
          0,           0,         129,      -6.491923769,      -3.119772614,      -4.738137566,     -0.8461040076
          0,           0,         130,      -6.505829629,      -3.128410643,      -4.758279097,     -0.8544151703
          0,           0,         131,      -6.519759894,      -3.137087505,      -4.778353567,     -0.8627647779
          0,           0,         132,      -6.533713061,       -3.14580325,      -4.798350736,     -0.8711530524
          0,           0,         133,      -6.547687218,      -3.154557917,      -4.818259618,     -0.8795800914
          0,           0,         134,      -6.561680112,      -3.163351528,      -4.838068371,     -0.8880459145
          0,           0,         135,      -6.575689232,      -3.172184093,      -4.857764252,      -0.896550505
          0,           0,         136,      -6.589711872,      -3.181055606,      -4.877333677,     -0.9050938416
          0,           0,         137,       -6.60374518,      -3.189966047,      -4.896762355,     -0.9136759171
          0,           0,         138,      -6.617786181,      -3.198915385,      -4.916035481,     -0.9222967445
          0,           0,         139,      -6.631831778,      -3.207903578,      -4.935137956,     -0.9309563543
          0,           0,         140,      -6.645878739,      -3.216930577,      -4.954054625,     -0.9396547864
          0,           0,         141,      -6.659923682,       -3.22599633,        -4.9727705,     -0.9483920818
          0,           0,         142,      -6.673963056,      -3.235100784,      -4.991270961,     -0.9571682757
          0,           0,         143,       -6.68799314,      -3.244243885,      -5.009541942,     -0.9659833943
          0,           0,         144,      -6.702010037,      -3.253425581,      -5.027570064,     -0.9748374555
          0,           0,         145,      -6.716009692,      -3.262645823,      -5.045342756,     -0.9837304711
          0,           0,         146,      -6.729987899,      -3.271904565,       -5.06284834,     -0.9926624506
          0,           0,         147,      -6.743940324,      -3.281201762,      -5.080076118,      -1.001633404
          0,           0,         148,      -6.757862516,      -3.290537374,      -5.097016441,      -1.010643345
          0,           0,         149,      -6.771749906,      -3.299911364,      -5.113660879,      -1.019692286
          0,           0,         150,      -6.785597805,      -3.309323698,      -5.130002047,      -1.028780241
          0,           0,         151,      -6.799401478,      -3.318774334,      -5.146033888,      -1.037907218
          0,           0,         152,      -6.813156089,      -3.328263237,      -5.161751222,      -1.047073236
          0,           0,         153,      -6.826856683,      -3.337790373,      -5.177150649,      -1.056278296
          0,           0,         154,      -6.840498171,      -3.347355706,      -5.192230245,      -1.065522377
          0,           0,         155,      -6.854075384,      -3.356959203,      -5.206989339,      -1.074805451
          0,           0,         156,      -6.867583107,      -3.366600843,       -5.22142862,      -1.084127499
          0,           0,         157,      -6.881016069,      -3.376280597,      -5.235550331,      -1.093488485
          0,           0,         158,      -6.894368988,      -3.385998426,      -5.249358123,      -1.102888369
          0,           0,         159,      -6.907636599,        -3.3957543,      -5.262857008,      -1.112327118
          0,           0,         160,      -6.920813676,      -3.405548184,      -5.276053345,      -1.121804699
          0,           0,         161,      -6.933895054,      -3.415380052,      -5.288954762,      -1.131321087
          0,           0,         162,      -6.946875662,      -3.425249866,      -5.301570061,      -1.140876255
          0,           0,         163,      -6.959750533,      -3.435157592,       -5.31390907,      -1.150470177
          0,           0,         164,      -6.972514826,      -3.445103195,       -5.32598251,      -1.160102827
          0,           0,         165,      -6.985163844,      -3.455086639,      -5.337801839,      -1.169774178
          0,           0,         166,      -6.997693057,      -3.465107887,      -5.349379097,      -1.179484198
          0,           0,         167,      -7.010098126,      -3.475166901,      -5.360726755,      -1.189232851
          0,           0,         168,      -7.022374926,      -3.485263642,      -5.371857567,      -1.199020093
          0,           0,         169,      -7.034519576,      -3.495398071,      -5.382784426,      -1.208845881
          0,           0,         170,      -7.046528479,      -3.505570143,      -5.393520275,       -1.21871016
          0,           0,         171,      -7.058398344,       -3.51577981,      -5.404077983,      -1.228612873
          0,           0,         172,      -7.070126213,      -3.526027025,      -5.414470251,       -1.23855396
          0,           0,         173,      -7.081709486,      -3.536311739,      -5.424709557,      -1.248533362
          0,           0,         174,       -7.09314595,      -3.546633901,      -5.434808082,      -1.258551014
          0,           0,         175,       -7.10443379,      -3.556993456,      -5.444777669,      -1.268606854
          0,           0,         176,      -7.115571609,      -3.567390351,      -5.454629769,      -1.278700815
          0,           0,         177,      -7.126558437,       -3.57782453,      -5.464375413,      -1.288832832
          0,           0,         178,      -7.137393736,      -3.588295933,      -5.474025184,      -1.299002837
          0,           0,         179,      -7.148077405,      -3.598804502,       -5.48358919,      -1.309210759
          0,           0,         180,      -7.158609779,      -3.609350176,      -5.493077051,      -1.319456529
          0,           0,         181,      -7.168991628,      -3.619932893,      -5.502497879,      -1.329740072
          0,           0,         182,      -7.179224132,      -3.630552595,      -5.511860276,      -1.340061317
          0,           0,         183,      -7.189308905,      -3.641209218,      -5.521172313,      -1.350420189
          0,           0,         184,      -7.199247971,      -3.651902698,      -5.530441577,      -1.360816609
          0,           0,         185,       -7.20904373,      -3.662632969,      -5.539675193,      -1.371250501
          0,           0,         186,      -7.218698952,      -3.673399968,      -5.548879789,      -1.381721786
          0,           0,         187,      -7.228216756,      -3.684203632,      -5.558061517,      -1.392230387
          0,           0,         188,      -7.237600587,      -3.695043897,      -5.567226079,      -1.402776224
          0,           0,         189,      -7.246854184,      -3.705920697,      -5.576378759,      -1.413359219
          0,           0,         190,      -7.255981564,       -3.71683397,      -5.585524435,      -1.423979293
          0,           0,         191,      -7.264986986,      -3.727783652,      -5.594667591,      -1.434636365
          0,           0,         192,      -7.273874927,      -3.738769679,      -5.603812341,      -1.445330359
          0,           0,         193,      -7.282650048,      -3.749791989,       -5.61296246,      -1.456061194
          0,           0,         194,      -7.291317168,      -3.760850521,      -5.622121404,      -1.466828793
          0,           0,         195,      -7.299881237,      -3.771945213,      -5.631292343,      -1.477633079
          0,           0,         196,      -7.308347303,      -3.783076005,      -5.640478161,      -1.488473974
          0,           0,         197,      -7.316720473,      -3.794242841,      -5.649681487,      -1.499351406
          0,           0,         198,       -7.32500594,      -3.805445657,       -5.65890473,      -1.510265296
          0,           0,         199,      -7.333208904,      -3.816684396,      -5.668150071,      -1.521215568
          0,           0,         200,      -7.341334565,      -3.827959001,      -5.677419491,       -1.53220215
          0,           0,         201,      -7.349388103,      -3.839269414,      -5.686714785,      -1.543224968
          0,           0,         202,      -7.357374658,      -3.850615582,      -5.696037573,       -1.55428395
          0,           0,         203,      -7.365299309,      -3.861997448,      -5.705389316,      -1.565379025
          0,           0,         204,      -7.373167061,      -3.873414961,      -5.714771332,      -1.576510123
          0,           0,         205,      -7.380982828,      -3.884868068,      -5.724184795,      -1.587677173
          0,           0,         206,      -7.388751421,      -3.896356717,      -5.733630768,      -1.598880107
          0,           0,         207,      -7.396477539,      -3.907880858,      -5.743110192,      -1.610118856
          0,           0,         208,      -7.404165755,      -3.919440443,      -5.752623909,      -1.621393354
          0,           0,         209,      -7.411820515,      -3.931035423,      -5.762172666,      -1.632703534
          0,           0,         210,      -7.419446122,       -3.94266575,      -5.771757127,       -1.64404933
          0,           0,         211,       -7.42704674,      -3.954331379,      -5.781377879,      -1.655430679
          0,           0,         212,      -7.434626384,      -3.966032265,      -5.791035431,      -1.666847517
          0,           0,         213,      -7.442188921,      -3.977768362,      -5.800730236,       -1.67829978
          0,           0,         214,      -7.449738064,      -3.989539629,      -5.810462686,      -1.689787408
          0,           0,         215,      -7.457277376,      -4.001346023,      -5.820233126,       -1.70131034
          0,           0,         216,      -7.464810267,      -4.013187502,      -5.830041848,      -1.712868515
          0,           0,         217,      -7.472339995,      -4.025064027,      -5.839889106,      -1.724461874
          0,           0,         218,      -7.479869669,      -4.036975558,      -5.849775117,       -1.73609036
          0,           0,         219,      -7.487402253,      -4.048922057,      -5.859700047,      -1.747753915
          0,           0,         220,      -7.494940562,      -4.060903487,       -5.86966405,      -1.759452483
          0,           0,         221,      -7.502487271,       -4.07291981,      -5.879667257,      -1.771186009
          0,           0,         222,      -7.510044914,      -4.084970992,      -5.889709777,      -1.782954437
          0,           0,         223,      -7.517615885,         -4.097057,      -5.899791681,      -1.794757716
          0,           0,         224,      -7.525202458,      -4.109177799,      -5.909913021,      -1.806595792
          0,           0,         225,      -7.532806778,      -4.121333355,      -5.920073842,      -1.818468611
          0,           0,         226,      -7.540430867,      -4.133523638,      -5.930274189,      -1.830376124
          0,           0,         227,      -7.548076632,      -4.145748617,      -5.940514059,      -1.842318279
          0,           0,         228,      -7.555745858,      -4.158008267,      -5.950793425,       -1.85429503
          0,           0,         229,      -7.563440232,      -4.170302558,      -5.961112303,      -1.866306331
          0,           0,         230,      -7.571161332,      -4.182631477,      -5.971470679,      -1.878352148
          0,           0,         231,      -7.578910636,      -4.194995005,      -5.981868545,      -1.890432439
          0,           0,         232,      -7.586689526,      -4.207393092,        -5.9923059,      -1.902547138
          0,           0,         233,      -7.594499294,      -4.219825711,      -6.002782694,      -1.914696197
          0,           0,         234,      -7.602341146,      -4.232292837,      -6.013298868,       -1.92687957
          0,           0,         235,      -7.610216205,      -4.244794443,      -6.023854343,      -1.939097212
          0,           0,         236,       -7.61812551,      -4.257330506,      -6.034449031,      -1.951349078
          0,           0,         237,      -7.626070034,      -4.269901002,      -6.045082848,      -1.963635124
          0,           0,         238,      -7.634050672,      -4.282505911,       -6.05575573,      -1.975955309
          0,           0,         239,      -7.642068256,      -4.295145211,      -6.066467604,      -1.988309594
          0,           0,         240,      -7.650123551,      -4.307818882,      -6.077218395,      -2.000697936
          0,           0,         241,      -7.658217263,      -4.320526905,      -6.088008038,      -2.013120296
          0,           0,         242,      -7.666350042,      -4.333269262,      -6.098836451,      -2.025576635
          0,           0,         243,      -7.674522483,      -4.346045936,      -6.109703569,      -2.038066915
          0,           0,         244,      -7.682735131,      -4.358856909,      -6.120609315,      -2.050591097
          0,           0,         245,      -7.690988484,      -4.371702167,       -6.13155362,      -2.063149146
          0,           0,         246,      -7.699282994,      -4.384581695,      -6.142536407,      -2.075741026
          0,           0,         247,      -7.707619069,      -4.397495478,      -6.153557602,      -2.088366701
          0,           0,         248,       -7.71599708,      -4.410443504,      -6.164617132,      -2.101026136
          0,           0,         249,      -7.724417358,       -4.42342576,      -6.175714918,      -2.113719297
          0,           0,         250,      -7.732880198,      -4.436442234,       -6.18685089,      -2.126446152
          0,           0,         251,      -7.741385866,      -4.449492916,      -6.198024969,      -2.139206667
          0,           0,         252,       -7.74993459,      -4.462577796,      -6.209237087,      -2.152000812
          0,           0,         253,      -7.758526575,      -4.475696865,      -6.220487163,      -2.164828554
          0,           0,         254,      -7.767161996,      -4.488850114,       -6.23177513,      -2.177689865
          0,           0,         255,      -7.775841003,      -4.502037536,      -6.243100923,      -2.190584715
          0,           0,         256,      -7.784563721,      -4.515259124,      -6.254464456,      -2.203513074
          0,           0,         257,      -7.793330251,      -4.528514873,      -6.265865671,      -2.216474914
          0,           0,         258,      -7.802140675,      -4.541804776,      -6.277304486,      -2.229470208
          0,           0,         259,      -7.810995055,      -4.555128831,       -6.28878084,      -2.242498929
          0,           0,         260,      -7.819893435,      -4.568487033,       -6.30029466,       -2.25556105
          0,           0,         261,      -7.828835841,      -4.581879379,       -6.31184588,      -2.268656545
          0,           0,         262,      -7.837822284,      -4.595305869,      -6.323434435,      -2.281785391
          0,           0,         263,      -7.846852757,        -4.6087665,      -6.335060257,      -2.294947563
          0,           0,         264,      -7.855927245,      -4.622261272,      -6.346723274,      -2.308143036
          0,           0,         265,      -7.865045713,      -4.635790186,      -6.358423446,      -2.321371789
          0,           0,         266,      -7.874208121,      -4.649353242,      -6.370160678,      -2.334633798
          0,           0,         267,      -7.883414413,      -4.662950444,      -6.381934921,      -2.347929042
          0,           0,         268,      -7.892664519,      -4.676581798,      -6.393746121,      -2.361257504
          0,           0,         269,      -7.901958371,      -4.690247302,      -6.405594203,      -2.374619159
          0,           0,         270,      -7.911295886,      -4.703946962,      -6.417479105,      -2.388013986
          0,           0,         271,       -7.92067697,      -4.717680783,      -6.429400795,      -2.401441969
          0,           0,         272,      -7.930101527,      -4.731448771,      -6.441359205,      -2.414903088
          0,           0,         273,      -7.939569451,      -4.745250933,      -6.453354281,      -2.428397327
          0,           0,         274,      -7.949080631,      -4.759087276,      -6.465385971,      -2.441924668
          0,           0,         275,      -7.958634951,      -4.772957809,      -6.477454191,      -2.455485092
          0,           0,         276,      -7.968232285,      -4.786862539,      -6.489558888,      -2.469078584
          0,           0,         277,      -7.977872504,      -4.800801478,      -6.501699981,      -2.482705126
          0,           0,         278,      -7.987555479,      -4.814774636,      -6.513877421,      -2.496364703
          0,           0,         279,      -7.997281071,      -4.828782025,      -6.526091145,      -2.510057303
          0,           0,         280,       -8.00704914,      -4.842823656,      -6.538341094,      -2.523782911
          0,           0,         281,      -8.016859542,      -4.856899544,      -6.550627215,      -2.537541513
          0,           0,         282,       -8.02671213,      -4.871009703,      -6.562949457,      -2.551333097
          0,           0,         283,      -8.036606758,      -4.885154146,      -6.575307758,      -2.565157652
          0,           0,         284,       -8.04654327,      -4.899332891,      -6.587702082,      -2.579015169
          0,           0,         285,      -8.056521517,      -4.913545953,      -6.600132346,      -2.592905631
          0,           0,         286,      -8.066541342,      -4.927793351,       -6.61259852,      -2.606829033
          0,           0,         287,      -8.076602588,      -4.942075101,      -6.625100547,      -2.620785365
          0,           0,         288,      -8.086705098,      -4.956391224,      -6.637638355,      -2.634774615
          0,           0,         289,      -8.096848709,      -4.970741738,      -6.650211922,      -2.648796779
          0,           0,         290,      -8.107033265,      -4.985126666,      -6.662821178,      -2.662851845
          0,           0,         291,      -8.117258602,      -4.999546027,      -6.675466067,      -2.676939808
          0,           0,         292,      -8.127524565,      -5.013999845,      -6.688146533,      -2.691060662
          0,           0,         293,      -8.137830987,      -5.028488143,      -6.700862546,      -2.705214399
          0,           0,         294,      -8.148177705,      -5.043010945,      -6.713614042,      -2.719401017
          0,           0,         295,      -8.158564561,      -5.057568276,      -6.726400992,       -2.73362051
          0,           0,         296,      -8.168991391,      -5.072160161,      -6.739223336,      -2.747872875
          0,           0,         297,      -8.179458032,      -5.086786628,      -6.752081032,       -2.76215811
          0,           0,         298,      -8.189964324,      -5.101447703,      -6.764974033,       -2.77647621
          0,           0,         299,      -8.200510103,      -5.116143416,      -6.777902305,      -2.790827175
          0,           0,         300,      -8.211095209,      -5.130873796,      -6.790865787,      -2.805211003
          0,           0,         301,       -8.22171948,      -5.145638873,       -6.80386444,      -2.819627692
          0,           0,         302,      -8.232382758,      -5.160438678,      -6.816898218,      -2.834077242
          0,           0,         303,      -8.243084881,      -5.175273243,      -6.829967103,      -2.848559658
          0,           0,         304,      -8.253825691,      -5.190142602,       -6.84307101,      -2.863074935
          0,           0,         305,      -8.264605028,      -5.205046789,      -6.856209921,      -2.877623077
          0,           0,         306,      -8.275422735,      -5.219985837,      -6.869383767,      -2.892204083
          0,           0,         307,      -8.286278654,      -5.234959784,      -6.882592501,      -2.906817955
          0,           0,         308,      -8.297172628,      -5.249968667,      -6.895836085,      -2.921464698
          0,           0,         309,      -8.308104503,      -5.265012522,      -6.909114498,      -2.936144317
          0,           0,         310,      -8.319074128,      -5.280091389,      -6.922427653,      -2.950856813
          0,           0,         311,      -8.330081344,      -5.295205309,      -6.935775523,      -2.965602192
          0,           0,         312,      -8.341126002,      -5.310354321,      -6.949158079,      -2.980380464
          0,           0,         313,      -8.352207953,      -5.325538468,      -6.962575276,      -2.995191634
          0,           0,         314,      -8.363327046,      -5.340757792,      -6.976027043,      -3.010035704
          0,           0,         315,       -8.37448313,      -5.356012339,      -6.989513382,      -3.024912689
          0,           0,         316,      -8.385676059,      -5.371302152,      -7.003034211,      -3.039822589
          0,           0,         317,      -8.396905684,      -5.386627279,        -7.0165895,      -3.054765416
          0,           0,         318,      -8.408171861,      -5.401987766,      -7.030179241,      -3.069741185
          0,           0,         319,      -8.419474454,      -5.417383662,      -7.043803322,        -3.0847499
          0,           0,         320,      -8.430813306,      -5.432815016,      -7.057461799,      -3.099791578
          0,           0,         321,      -8.442188283,      -5.448281879,      -7.071154557,      -3.114866224
          0,           0,         322,      -8.453599242,      -5.463784304,      -7.084881572,      -3.129973851
          0,           0,         323,      -8.465046043,      -5.479322342,      -7.098642808,      -3.145114474
          0,           0,         324,       -8.47652855,      -5.494896048,       -7.11243822,      -3.160288102
          0,           0,         325,      -8.488046621,      -5.510505478,      -7.126267796,      -3.175494757
          0,           0,         326,      -8.499600129,      -5.526150688,      -7.140131439,      -3.190734448
          0,           0,         327,      -8.511188932,      -5.541831736,      -7.154029207,        -3.2060072
          0,           0,         328,      -8.522812899,      -5.557548682,      -7.167961015,      -3.221313026
          0,           0,         329,      -8.534471898,      -5.573301585,       -7.18192682,      -3.236651941
          0,           0,         330,      -8.546165795,      -5.589090508,      -7.195926581,      -3.252023961
          0,           0,         331,      -8.557894465,      -5.604915513,      -7.209960289,      -3.267429108
          0,           0,         332,      -8.569657777,      -5.620776664,      -7.224027883,      -3.282867402
          0,           0,         333,      -8.581455601,      -5.636674029,      -7.238129425,      -3.298338873
          0,           0,         334,      -8.593287813,      -5.652607673,      -7.252264716,      -3.313843522
